"time","resistor.v","booleanPulse.y","sineVoltage.v"
0.02064,6.490509461623602e-4,0,64.90574366718218
0.02072,7.288726843586392e-4,0,72.88799730854828
0.0208,8.082340509452633e-4,0,80.82421332857727
0.02088,8.870849195821066e-4,0,88.70937904313024
0.02096,9.653754863704959e-4,0,96.53851401253596
0.02104,0.0010430563013104144,0,104.30667318734275
0.02112,0.0011200782995341798,0,112.00895003171752
0.0212,0.001196392832296876,0,119.64047962251989
0.02128,0.001271951697703927,0,127.1964417220904
0.02136,0.0013467071711564587,0,134.67206382281702
0.02144,0.0014206120354951746,0,142.06262416155295
0.02152,0.001493619610823723,0,149.3634547019831
0.0216,0.0015656837839927312,0,156.5699440830571
0.02168,0.0016367590377258424,0,163.67754053162196
0.02176,0.0017068004793694123,0,170.6817547374206
0.02184,0.0017757638692476754,0,177.57816268863678
0.02192,0.0018436056486054691,0,184.36240846619552
0.022,0.0019102829671208612,0,191.03020699505322
0.02208,0.0019757537099703657,0,197.5773467507465
0.02216,0.0020399765244295265,0,203.99969241947704
0.02224,0.002102910845992231,0,210.29318751006906
0.02232,0.0021645169239920734,0,216.4538569161313
0.0224,0.0022247558467097693,0,222.4778094268236
0.02248,0.002283589565950596,0,228.3612401846256
0.02256,0.0023409809210764815,0,234.10043308856922
0.02264,0.002396893662477436,0,239.69176314140606
0.02272,0.002451292474467587,0,245.13169873923314
0.0228,0.0025041429975913355,0,250.41680390213114
0.02288,0.0025554118503255036,0,255.54374044440067
0.02296,0.002605066650163845,0,260.50927008303466
0.02304,0.0026530760340705037,0,265.3102564830844
0.02312,0.002699409678289606,0,269.9436672386389
0.0232,0.00274403831749837,0,274.40657578815444
0.02328,0.002786933763291737,0,278.6961632629369
0.02336,0.0028280689219867356,0,282.80972026759554
0.02344,0.0028674178117354798,0,286.7446485913597
0.02352,0.002904955578935816,0,290.4984628491605
0.0236,0.002940658513929424,0,294.0687920514563
0.02368,0.002974504065977321,0,297.4533811017981
0.02376,0.003006470857503412,0,300.65009222119863
0.02384,0.0030365386975970115,0,303.6569062983987
0.02392,0.0030646885947658606,0,306.4719241651808
0.024,0.003090902768931559,0,309.0933677959248
0.02408,0.0031151646626598442,0,311.51958143064707
0.02416,0.0031374589516186225,0,313.74903262081386
0.02424,0.003157771554257147,0,315.7803131972689
0.02432,0.0031760896407002207,0,317.6121401596628
0.0244,0.0031924016408518296,0,319.24335648682376
0.02448,0.003206697251703054,0,320.67293186755705
0.02456,0.003218967443839678,0,321.89996335141166
0.02464,0.0032292044671453565,0,322.92367591900273
0.02472,0.0032374018556967535,0,323.743422971531
0.0248,0.0032435544318475643,0,324.3586867391882
0.02488,0.0032476583094988203,0,324.7690786081915
0.02496,0.0032497108965534372,0,324.97433936624026
0.025,0.003249967500324997,0,325
0.025,324.9967500324997,1,325
0.02504,324.9710896553437,1,324.97433936624026
0.02512,324.76583094988206,1,324.76907860819153
0.0252,324.35544318475644,1,324.3586867391883
0.02528,323.74018556967536,1,323.74342297153106
0.02536,322.9204467145356,1,322.92367591900273
0.025400000102580242,322.43405227398927,1,322.43727661451203
0.025400000102580242,322.43405227398927,0,322.43727661451203
0.02544,321.8967443839678,0,321.89996335141166
0.02552,320.6697251703055,0,320.6729318675572
0.0256,319.2401640851831,0,319.2433564868239
0.02568,317.60896407002224,0,317.61214015966294
0.02576,315.77715542571485,0,315.7803131972691
0.02584,313.74589516186245,0,313.7490326208141
0.02592,311.5164662659844,0,311.51958143064707
0.026,309.090276893156,0,309.0933677959249
0.02608,306.46885947658603,0,306.4719241651808
0.02616,303.6538697597013,0,303.6569062983989
0.02624,300.6470857503413,0,300.6500922211988
0.02632,297.4504065977321,0,297.45338110179813
0.0264,294.0658513929423,0,294.0687920514562
0.02648,290.4955578935819,0,290.49846284916083
0.02656,286.7417811735479,0,286.74464859135963
0.02664,282.8068921986739,0,282.8097202675959
0.02672,278.69337632917404,0,278.6961632629373
0.0268,274.4038317498374,0,274.4065757881549
0.02688,269.94096782896105,0,269.94366723863936
0.02696,265.30760340705064,0,265.3102564830847
0.02704,260.5066650163849,0,260.50927008303506
0.02712,255.541185032551,0,255.54374044440132
0.0272,250.41429975913405,0,250.41680390213165
0.02728,245.129247446759,0,245.13169873923346
0.02736,239.6893662477441,0,239.69176314140657
0.02744,234.09809210764828,0,234.10043308856936
0.02752,228.35895659506,0,228.36124018462596
0.0276,222.47558467097704,0,222.47780942682374
0.02768,216.45169239920767,0,216.45385691613166
